scenario_id,scenario_label,ego_vehicle_id,start_global_time,end_global_time,lane_start,lane_end,frames
congested_traffic_veh2429_1113438448800,congested_traffic,2429,1113438448800,1113438453700,3,3,50
congested_traffic_veh2429_1113438449800,congested_traffic,2429,1113438449800,1113438454700,3,3,50
congested_traffic_veh2429_1113438450800,congested_traffic,2429,1113438450800,1113438455700,3,3,50
congested_traffic_veh2429_1113438451800,congested_traffic,2429,1113438451800,1113438456700,3,3,50
congested_traffic_veh2429_1113438452800,congested_traffic,2429,1113438452800,1113438457700,3,3,50
congested_traffic_veh2429_1113438453800,congested_traffic,2429,1113438453800,1113438458700,3,3,50
congested_traffic_veh2429_1113438454800,congested_traffic,2429,1113438454800,1113438459700,3,3,50
congested_traffic_veh2433_1113438465400,congested_traffic,2433,1113438465400,1113438470300,4,4,50
congested_traffic_veh2433_1113438466400,congested_traffic,2433,1113438466400,1113438471300,4,4,50
congested_traffic_veh2435_1113438446900,congested_traffic,2435,1113438446900,1113438451800,3,3,50
congested_traffic_veh2435_1113438447900,congested_traffic,2435,1113438447900,1113438452800,3,3,50
congested_traffic_veh2435_1113438448900,congested_traffic,2435,1113438448900,1113438453800,3,3,50
congested_traffic_veh2435_1113438449900,congested_traffic,2435,1113438449900,1113438454800,3,3,50
congested_traffic_veh2435_1113438450900,congested_traffic,2435,1113438450900,1113438455800,3,3,50
congested_traffic_veh2435_1113438451900,congested_traffic,2435,1113438451900,1113438456800,3,3,50
congested_traffic_veh2435_1113438452900,congested_traffic,2435,1113438452900,1113438457800,3,3,50
congested_traffic_veh2435_1113438453900,congested_traffic,2435,1113438453900,1113438458800,3,3,50
congested_traffic_veh2435_1113438454900,congested_traffic,2435,1113438454900,1113438459800,3,3,50
congested_traffic_veh2435_1113438455900,congested_traffic,2435,1113438455900,1113438460800,3,3,50
congested_traffic_veh2435_1113438456900,congested_traffic,2435,1113438456900,1113438461800,3,3,50
congested_traffic_veh2435_1113438457900,congested_traffic,2435,1113438457900,1113438462800,3,3,50
congested_traffic_veh2435_1113438458900,congested_traffic,2435,1113438458900,1113438463800,3,3,50
congested_traffic_veh2435_1113438459900,congested_traffic,2435,1113438459900,1113438464800,3,3,50
congested_traffic_veh2435_1113438460900,congested_traffic,2435,1113438460900,1113438465800,3,3,50
congested_traffic_veh2438_1113438469100,congested_traffic,2438,1113438469100,1113438474000,4,4,50
congested_traffic_veh2438_1113438470100,congested_traffic,2438,1113438470100,1113438475000,4,4,50
congested_traffic_veh2438_1113438471100,congested_traffic,2438,1113438471100,1113438476000,4,4,50
congested_traffic_veh2438_1113438472100,congested_traffic,2438,1113438472100,1113438477000,4,4,50
congested_traffic_veh2438_1113438473100,congested_traffic,2438,1113438473100,1113438478000,4,4,50
congested_traffic_veh2444_1113438457900,congested_traffic,2444,1113438457900,1113438462800,3,3,50
congested_traffic_veh2444_1113438458900,congested_traffic,2444,1113438458900,1113438463800,3,3,50
congested_traffic_veh2444_1113438459900,congested_traffic,2444,1113438459900,1113438464800,3,3,50
congested_traffic_veh2444_1113438460900,congested_traffic,2444,1113438460900,1113438465800,3,3,50
congested_traffic_veh2444_1113438461900,congested_traffic,2444,1113438461900,1113438466800,3,3,50
congested_traffic_veh2444_1113438462900,congested_traffic,2444,1113438462900,1113438467800,3,3,50
congested_traffic_veh2447_1113438482700,congested_traffic,2447,1113438482700,1113438487600,4,4,50
congested_traffic_veh2447_1113438483700,congested_traffic,2447,1113438483700,1113438488600,4,4,50
congested_traffic_veh2447_1113438484700,congested_traffic,2447,1113438484700,1113438489600,4,4,50
congested_traffic_veh2447_1113438485700,congested_traffic,2447,1113438485700,1113438490600,4,4,50
congested_traffic_veh2455_1113438462800,congested_traffic,2455,1113438462800,1113438467700,3,3,50
congested_traffic_veh2455_1113438463800,congested_traffic,2455,1113438463800,1113438468700,3,3,50
congested_traffic_veh2479_1113438480200,congested_traffic,2479,1113438480200,1113438485100,3,3,50
congested_traffic_veh2479_1113438481200,congested_traffic,2479,1113438481200,1113438486100,3,3,50
congested_traffic_veh2479_1113438482200,congested_traffic,2479,1113438482200,1113438487100,3,3,50
congested_traffic_veh2483_1113438477300,congested_traffic,2483,1113438477300,1113438482200,4,4,50
congested_traffic_veh2483_1113438478300,congested_traffic,2483,1113438478300,1113438483200,4,4,50
congested_traffic_veh2483_1113438479300,congested_traffic,2483,1113438479300,1113438484200,4,4,50
congested_traffic_veh2483_1113438480300,congested_traffic,2483,1113438480300,1113438485200,4,4,50
congested_traffic_veh2483_1113438481300,congested_traffic,2483,1113438481300,1113438486200,4,4,50
congested_traffic_veh2483_1113438482300,congested_traffic,2483,1113438482300,1113438487200,4,4,50
congested_traffic_veh2483_1113438483300,congested_traffic,2483,1113438483300,1113438488200,4,3,50
lane_change_veh2483_1113438484300,lane_change,2483,1113438484300,1113438489200,4,3,50
congested_traffic_veh2484_1113438465000,congested_traffic,2484,1113438465000,1113438469900,5,5,50
congested_traffic_veh2484_1113438466000,congested_traffic,2484,1113438466000,1113438470900,5,5,50
congested_traffic_veh2484_1113438467000,congested_traffic,2484,1113438467000,1113438471900,5,5,50
congested_traffic_veh2484_1113438468000,congested_traffic,2484,1113438468000,1113438472900,5,5,50
congested_traffic_veh2484_1113438469000,congested_traffic,2484,1113438469000,1113438473900,5,5,50
congested_traffic_veh2484_1113438470000,congested_traffic,2484,1113438470000,1113438474900,5,5,50
congested_traffic_veh2484_1113438471000,congested_traffic,2484,1113438471000,1113438475900,5,5,50
congested_traffic_veh2484_1113438472000,congested_traffic,2484,1113438472000,1113438476900,5,5,50
congested_traffic_veh2484_1113438473000,congested_traffic,2484,1113438473000,1113438477900,5,5,50
congested_traffic_veh2484_1113438474000,congested_traffic,2484,1113438474000,1113438478900,5,5,50
congested_traffic_veh2484_1113438475000,congested_traffic,2484,1113438475000,1113438479900,5,5,50
congested_traffic_veh2484_1113438476000,congested_traffic,2484,1113438476000,1113438480900,5,5,50
congested_traffic_veh2484_1113438480000,congested_traffic,2484,1113438480000,1113438484900,5,5,50
congested_traffic_veh2484_1113438481000,congested_traffic,2484,1113438481000,1113438485900,5,5,50
congested_traffic_veh2484_1113438482000,congested_traffic,2484,1113438482000,1113438486900,5,5,50
congested_traffic_veh2484_1113438483000,congested_traffic,2484,1113438483000,1113438487900,5,5,50
congested_traffic_veh2484_1113438484000,congested_traffic,2484,1113438484000,1113438488900,5,5,50
congested_traffic_veh2484_1113438485000,congested_traffic,2484,1113438485000,1113438489900,5,5,50
congested_traffic_veh2484_1113438486000,congested_traffic,2484,1113438486000,1113438490900,5,5,50
congested_traffic_veh2484_1113438487000,congested_traffic,2484,1113438487000,1113438491900,5,5,50
congested_traffic_veh2484_1113438488000,congested_traffic,2484,1113438488000,1113438492900,5,5,50
congested_traffic_veh2497_1113437469000,congested_traffic,2497,1113437469000,1113437473900,4,4,50
congested_traffic_veh2497_1113437470000,congested_traffic,2497,1113437470000,1113437474900,4,4,50
congested_traffic_veh2497_1113437471000,congested_traffic,2497,1113437471000,1113437475900,4,4,50
congested_traffic_veh2517_1113437509200,congested_traffic,2517,1113437509200,1113437514100,2,2,50
congested_traffic_veh2517_1113437510200,congested_traffic,2517,1113437510200,1113437515100,2,2,50
congested_traffic_veh2517_1113437511200,congested_traffic,2517,1113437511200,1113437516100,2,2,50
congested_traffic_veh2538_1113437492800,congested_traffic,2538,1113437492800,1113437497700,3,3,50
congested_traffic_veh2539_1113437509700,congested_traffic,2539,1113437509700,1113437514600,2,2,50
congested_traffic_veh2539_1113437510700,congested_traffic,2539,1113437510700,1113437515600,2,2,50
congested_traffic_veh2539_1113437511700,congested_traffic,2539,1113437511700,1113437516600,2,2,50
congested_traffic_veh2539_1113437519700,congested_traffic,2539,1113437519700,1113437524600,2,2,50
congested_traffic_veh2539_1113437520700,congested_traffic,2539,1113437520700,1113437525600,2,2,50
congested_traffic_veh2539_1113437521700,congested_traffic,2539,1113437521700,1113437526600,2,2,50
congested_traffic_veh2539_1113437522700,congested_traffic,2539,1113437522700,1113437527600,2,2,50
congested_traffic_veh2542_1113437471200,congested_traffic,2542,1113437471200,1113437476100,5,5,50
congested_traffic_veh2542_1113437472200,congested_traffic,2542,1113437472200,1113437477100,5,5,50
congested_traffic_veh2544_1113437461100,congested_traffic,2544,1113437461100,1113437466000,4,4,50
congested_traffic_veh2547_1113437521900,congested_traffic,2547,1113437521900,1113437526800,3,3,50
congested_traffic_veh2547_1113437522900,congested_traffic,2547,1113437522900,1113437527800,3,3,50
congested_traffic_veh2547_1113437523900,congested_traffic,2547,1113437523900,1113437528800,3,3,50
congested_traffic_veh2547_1113437524900,congested_traffic,2547,1113437524900,1113437529800,3,3,50
congested_traffic_veh2547_1113437525900,congested_traffic,2547,1113437525900,1113437530800,3,3,50
congested_traffic_veh2547_1113437526900,congested_traffic,2547,1113437526900,1113437531800,3,3,50
congested_traffic_veh2547_1113437527900,congested_traffic,2547,1113437527900,1113437532800,3,3,50
congested_traffic_veh2547_1113437528900,congested_traffic,2547,1113437528900,1113437533800,3,3,50
congested_traffic_veh2550_1113437471800,congested_traffic,2550,1113437471800,1113437476700,5,5,50
congested_traffic_veh2550_1113437473800,congested_traffic,2550,1113437473800,1113437478700,5,5,50
congested_traffic_veh2550_1113437474800,congested_traffic,2550,1113437474800,1113437479700,5,5,50
congested_traffic_veh2550_1113437475800,congested_traffic,2550,1113437475800,1113437480700,5,5,50
congested_traffic_veh2550_1113437476800,congested_traffic,2550,1113437476800,1113437481700,5,5,50
congested_traffic_veh2550_1113437477800,congested_traffic,2550,1113437477800,1113437482700,5,5,50
congested_traffic_veh2550_1113437478800,congested_traffic,2550,1113437478800,1113437483700,5,5,50
congested_traffic_veh2553_1113437506900,congested_traffic,2553,1113437506900,1113437511800,2,2,50
congested_traffic_veh2553_1113437507900,congested_traffic,2553,1113437507900,1113437512800,2,2,50
congested_traffic_veh2553_1113437508900,congested_traffic,2553,1113437508900,1113437513800,2,2,50
congested_traffic_veh2553_1113437519900,congested_traffic,2553,1113437519900,1113437524800,2,2,50
congested_traffic_veh2553_1113437520900,congested_traffic,2553,1113437520900,1113437525800,2,2,50
congested_traffic_veh2553_1113437521900,congested_traffic,2553,1113437521900,1113437526800,2,2,50
congested_traffic_veh2553_1113437522900,congested_traffic,2553,1113437522900,1113437527800,2,2,50
congested_traffic_veh2553_1113437523900,congested_traffic,2553,1113437523900,1113437528800,2,2,50
congested_traffic_veh2567_1113437506800,congested_traffic,2567,1113437506800,1113437511700,3,3,50
congested_traffic_veh2567_1113437507800,congested_traffic,2567,1113437507800,1113437512700,3,3,50
congested_traffic_veh2567_1113437508800,congested_traffic,2567,1113437508800,1113437513700,3,3,50
congested_traffic_veh2572_1113437483700,congested_traffic,2572,1113437483700,1113437488600,5,5,50
congested_traffic_veh2572_1113437484700,congested_traffic,2572,1113437484700,1113437489600,5,5,50
congested_traffic_veh2572_1113437485700,congested_traffic,2572,1113437485700,1113437490600,5,5,50
congested_traffic_veh2572_1113437486700,congested_traffic,2572,1113437486700,1113437491600,5,5,50
congested_traffic_veh2572_1113437487700,congested_traffic,2572,1113437487700,1113437492600,5,5,50
congested_traffic_veh2572_1113437488700,congested_traffic,2572,1113437488700,1113437493600,5,5,50
congested_traffic_veh2582_1113437471000,congested_traffic,2582,1113437471000,1113437475900,4,4,50
congested_traffic_veh2582_1113437472000,congested_traffic,2582,1113437472000,1113437476900,4,4,50
congested_traffic_veh2582_1113437473000,congested_traffic,2582,1113437473000,1113437477900,4,4,50
congested_traffic_veh2582_1113437474000,congested_traffic,2582,1113437474000,1113437478900,4,4,50
congested_traffic_veh2582_1113437475000,congested_traffic,2582,1113437475000,1113437479900,4,4,50
congested_traffic_veh2584_1113437510400,congested_traffic,2584,1113437510400,1113437515300,3,3,50
congested_traffic_veh2584_1113437511400,congested_traffic,2584,1113437511400,1113437516300,3,3,50
congested_traffic_veh2584_1113437512400,congested_traffic,2584,1113437512400,1113437517300,3,3,50
congested_traffic_veh2590_1113437490300,congested_traffic,2590,1113437490300,1113437495200,5,5,50
congested_traffic_veh2590_1113437491300,congested_traffic,2590,1113437491300,1113437496200,5,5,50
congested_traffic_veh2590_1113437492300,congested_traffic,2590,1113437492300,1113437497200,5,5,50
congested_traffic_veh2595_1113437477300,congested_traffic,2595,1113437477300,1113437482200,5,5,50
congested_traffic_veh2595_1113437478300,congested_traffic,2595,1113437478300,1113437483200,5,5,50
congested_traffic_veh2595_1113437479300,congested_traffic,2595,1113437479300,1113437484200,5,5,50
congested_traffic_veh2595_1113437480300,congested_traffic,2595,1113437480300,1113437485200,5,5,50
congested_traffic_veh2595_1113437481300,congested_traffic,2595,1113437481300,1113437486200,5,5,50
congested_traffic_veh2595_1113437482300,congested_traffic,2595,1113437482300,1113437487200,5,5,50
congested_traffic_veh2595_1113437483300,congested_traffic,2595,1113437483300,1113437488200,5,5,50
congested_traffic_veh2595_1113437484300,congested_traffic,2595,1113437484300,1113437489200,5,5,50
congested_traffic_veh2602_1113437521400,congested_traffic,2602,1113437521400,1113437526300,3,3,50
congested_traffic_veh2602_1113437522400,congested_traffic,2602,1113437522400,1113437527300,3,3,50
congested_traffic_veh2602_1113437523400,congested_traffic,2602,1113437523400,1113437528300,3,3,50
congested_traffic_veh2602_1113437524400,congested_traffic,2602,1113437524400,1113437529300,3,3,50
congested_traffic_veh2611_1113437477800,congested_traffic,2611,1113437477800,1113437482700,4,4,50
congested_traffic_veh2611_1113437478800,congested_traffic,2611,1113437478800,1113437483700,4,4,50
congested_traffic_veh2618_1113437516800,congested_traffic,2618,1113437516800,1113437521700,3,3,50
congested_traffic_veh2618_1113437517800,congested_traffic,2618,1113437517800,1113437522700,3,3,50
congested_traffic_veh2618_1113437518800,congested_traffic,2618,1113437518800,1113437523700,3,3,50
congested_traffic_veh2618_1113437519800,congested_traffic,2618,1113437519800,1113437524700,3,3,50
congested_traffic_veh2618_1113437520800,congested_traffic,2618,1113437520800,1113437525700,3,3,50
congested_traffic_veh2639_1113437546000,congested_traffic,2639,1113437546000,1113437550900,3,3,50
congested_traffic_veh2640_1118847727400,congested_traffic,2640,1118847727400,1118847732300,2,2,50
congested_traffic_veh2640_1118847728400,congested_traffic,2640,1118847728400,1118847733300,2,2,50
congested_traffic_veh2640_1118847729400,congested_traffic,2640,1118847729400,1118847734300,2,2,50
congested_traffic_veh2641_1113437486500,congested_traffic,2641,1113437486500,1113437491400,4,4,50
congested_traffic_veh2642_1113437482700,congested_traffic,2642,1113437482700,1113437487600,4,4,50
congested_traffic_veh2645_1118847728700,congested_traffic,2645,1118847728700,1118847733600,2,2,50
congested_traffic_veh2645_1118847729700,congested_traffic,2645,1118847729700,1118847734600,2,2,50
congested_traffic_veh2645_1118847730700,congested_traffic,2645,1118847730700,1118847735600,2,2,50
congested_traffic_veh2645_1118847731700,congested_traffic,2645,1118847731700,1118847736600,2,2,50
congested_traffic_veh2645_1118847732700,congested_traffic,2645,1118847732700,1118847737600,2,2,50
congested_traffic_veh2646_1113437541100,congested_traffic,2646,1113437541100,1113437546000,3,3,50
congested_traffic_veh2649_1118847736500,congested_traffic,2649,1118847736500,1118847741400,3,3,50
congested_traffic_veh2653_1118847730700,congested_traffic,2653,1118847730700,1118847735600,2,2,50
congested_traffic_veh2653_1118847731700,congested_traffic,2653,1118847731700,1118847736600,2,2,50
congested_traffic_veh2653_1118847732700,congested_traffic,2653,1118847732700,1118847737600,2,2,50
congested_traffic_veh2653_1118847733700,congested_traffic,2653,1118847733700,1118847738600,2,2,50
congested_traffic_veh2653_1118847734700,congested_traffic,2653,1118847734700,1118847739600,2,2,50
congested_traffic_veh2653_1118847735700,congested_traffic,2653,1118847735700,1118847740600,2,2,50
congested_traffic_veh2653_1118847736700,congested_traffic,2653,1118847736700,1118847741600,2,2,50
congested_traffic_veh2658_1118847729400,congested_traffic,2658,1118847729400,1118847734300,1,1,50
congested_traffic_veh2659_1118847733300,congested_traffic,2659,1118847733300,1118847738200,2,2,50
congested_traffic_veh2659_1118847734300,congested_traffic,2659,1118847734300,1118847739200,2,2,50
congested_traffic_veh2659_1118847735300,congested_traffic,2659,1118847735300,1118847740200,2,2,50
congested_traffic_veh2659_1118847736300,congested_traffic,2659,1118847736300,1118847741200,2,2,50
congested_traffic_veh2659_1118847737300,congested_traffic,2659,1118847737300,1118847742200,2,2,50
congested_traffic_veh2659_1118847738300,congested_traffic,2659,1118847738300,1118847743200,2,2,50
congested_traffic_veh2659_1118847739300,congested_traffic,2659,1118847739300,1118847744200,2,2,50
congested_traffic_veh2660_1118847738800,congested_traffic,2660,1118847738800,1118847743700,3,3,50
congested_traffic_veh2668_1113437503100,congested_traffic,2668,1113437503100,1113437508000,5,5,50
congested_traffic_veh2668_1113437504100,congested_traffic,2668,1113437504100,1113437509000,5,5,50
congested_traffic_veh2668_1113437505100,congested_traffic,2668,1113437505100,1113437510000,5,5,50
congested_traffic_veh2668_1113437506100,congested_traffic,2668,1113437506100,1113437511000,5,5,50
congested_traffic_veh2668_1113437507100,congested_traffic,2668,1113437507100,1113437512000,5,5,50
congested_traffic_veh2669_1118847730400,congested_traffic,2669,1118847730400,1118847735300,1,1,50
congested_traffic_veh2669_1118847731400,congested_traffic,2669,1118847731400,1118847736300,1,1,50
congested_traffic_veh2669_1118847732400,congested_traffic,2669,1118847732400,1118847737300,1,1,50
congested_traffic_veh2669_1118847733400,congested_traffic,2669,1118847733400,1118847738300,1,1,50
congested_traffic_veh2669_1118847734400,congested_traffic,2669,1118847734400,1118847739300,1,1,50
congested_traffic_veh2669_1118847735400,congested_traffic,2669,1118847735400,1118847740300,1,1,50
congested_traffic_veh2669_1118847736400,congested_traffic,2669,1118847736400,1118847741300,1,1,50
congested_traffic_veh2669_1118847737400,congested_traffic,2669,1118847737400,1118847742300,1,1,50
congested_traffic_veh2670_1113437489900,congested_traffic,2670,1113437489900,1113437494800,4,4,50
congested_traffic_veh2670_1113437490900,congested_traffic,2670,1113437490900,1113437495800,4,4,50
congested_traffic_veh2670_1118847741400,congested_traffic,2670,1118847741400,1118847746300,2,2,50
congested_traffic_veh2674_1113437500000,congested_traffic,2674,1113437500000,1113437504900,5,5,50
congested_traffic_veh2674_1113437501000,congested_traffic,2674,1113437501000,1113437505900,5,5,50
congested_traffic_veh2674_1113437502000,congested_traffic,2674,1113437502000,1113437506900,5,5,50
congested_traffic_veh2674_1113437503000,congested_traffic,2674,1113437503000,1113437507900,5,5,50
congested_traffic_veh2674_1113437504000,congested_traffic,2674,1113437504000,1113437508900,5,5,50
congested_traffic_veh2674_1118847732900,congested_traffic,2674,1118847732900,1118847737800,1,1,50
congested_traffic_veh2674_1118847733900,congested_traffic,2674,1118847733900,1118847738800,1,1,50
congested_traffic_veh2674_1118847734900,congested_traffic,2674,1118847734900,1118847739800,1,1,50
congested_traffic_veh2674_1118847735900,congested_traffic,2674,1118847735900,1118847740800,1,1,50
congested_traffic_veh2674_1118847736900,congested_traffic,2674,1118847736900,1118847741800,1,1,50
congested_traffic_veh2674_1118847737900,congested_traffic,2674,1118847737900,1118847742800,1,1,50
congested_traffic_veh2674_1118847738900,congested_traffic,2674,1118847738900,1118847743800,1,1,50
congested_traffic_veh2674_1118847739900,congested_traffic,2674,1118847739900,1118847744800,1,1,50
congested_traffic_veh2674_1118847740900,congested_traffic,2674,1118847740900,1118847745800,1,1,50
congested_traffic_veh2675_1113437497200,congested_traffic,2675,1113437497200,1113437502100,5,5,50
congested_traffic_veh2675_1113437498200,congested_traffic,2675,1113437498200,1113437503100,5,5,50
congested_traffic_veh2675_1113437499200,congested_traffic,2675,1113437499200,1113437504100,5,5,50
congested_traffic_veh2675_1113437500200,congested_traffic,2675,1113437500200,1113437505100,5,5,50
congested_traffic_veh2680_1118847742500,congested_traffic,2680,1118847742500,1118847747400,2,2,50
congested_traffic_veh2680_1118847743500,congested_traffic,2680,1118847743500,1118847748400,2,2,50
congested_traffic_veh2680_1118847744500,congested_traffic,2680,1118847744500,1118847749400,2,2,50
congested_traffic_veh2688_1118847736000,congested_traffic,2688,1118847736000,1118847740900,1,1,50
congested_traffic_veh2688_1118847737000,congested_traffic,2688,1118847737000,1118847741900,1,1,50
congested_traffic_veh2688_1118847738000,congested_traffic,2688,1118847738000,1118847742900,1,1,50
congested_traffic_veh2688_1118847739000,congested_traffic,2688,1118847739000,1118847743900,1,1,50
congested_traffic_veh2688_1118847740000,congested_traffic,2688,1118847740000,1118847744900,1,1,50
congested_traffic_veh2688_1118847741000,congested_traffic,2688,1118847741000,1118847745900,1,1,50
congested_traffic_veh2688_1118847742000,congested_traffic,2688,1118847742000,1118847746900,1,1,50
congested_traffic_veh2688_1118847743000,congested_traffic,2688,1118847743000,1118847747900,1,1,50
congested_traffic_veh2690_1113437511800,congested_traffic,2690,1113437511800,1113437516700,5,5,50
congested_traffic_veh2690_1113437512800,congested_traffic,2690,1113437512800,1113437517700,5,5,50
congested_traffic_veh2695_1113437566200,congested_traffic,2695,1113437566200,1113437571100,3,3,50
congested_traffic_veh2695_1113437567200,congested_traffic,2695,1113437567200,1113437572100,3,3,50
congested_traffic_veh2695_1113437568200,congested_traffic,2695,1113437568200,1113437573100,3,3,50
congested_traffic_veh2695_1113437569200,congested_traffic,2695,1113437569200,1113437574100,3,3,50
congested_traffic_veh2695_1113437570200,congested_traffic,2695,1113437570200,1113437575100,3,3,50
congested_traffic_veh2695_1118847738200,congested_traffic,2695,1118847738200,1118847743100,1,1,50
congested_traffic_veh2695_1118847739200,congested_traffic,2695,1118847739200,1118847744100,1,1,50
congested_traffic_veh2695_1118847740200,congested_traffic,2695,1118847740200,1118847745100,1,1,50
congested_traffic_veh2695_1118847741200,congested_traffic,2695,1118847741200,1118847746100,1,1,50
congested_traffic_veh2695_1118847742200,congested_traffic,2695,1118847742200,1118847747100,1,1,50
congested_traffic_veh2695_1118847743200,congested_traffic,2695,1118847743200,1118847748100,1,1,50
congested_traffic_veh2697_1113437514300,congested_traffic,2697,1113437514300,1113437519200,5,5,50
congested_traffic_veh2697_1113437515300,congested_traffic,2697,1113437515300,1113437520200,5,5,50
congested_traffic_veh2699_1113437513900,congested_traffic,2699,1113437513900,1113437518800,4,4,50
congested_traffic_veh2699_1113437514900,congested_traffic,2699,1113437514900,1113437519800,4,4,50
congested_traffic_veh2699_1113437515900,congested_traffic,2699,1113437515900,1113437520800,4,4,50
congested_traffic_veh2701_1118847742000,congested_traffic,2701,1118847742000,1118847746900,1,1,50
congested_traffic_veh2701_1118847743000,congested_traffic,2701,1118847743000,1118847747900,1,1,50
congested_traffic_veh2703_1113437517700,congested_traffic,2703,1113437517700,1113437522600,4,4,50
congested_traffic_veh2703_1113437518700,congested_traffic,2703,1113437518700,1113437523600,4,4,50
congested_traffic_veh2717_1113437581400,congested_traffic,2717,1113437581400,1113437586300,3,3,50
congested_traffic_veh2717_1113437582400,congested_traffic,2717,1113437582400,1113437587300,3,3,50
congested_traffic_veh2718_1113437526600,congested_traffic,2718,1113437526600,1113437531500,5,5,50
congested_traffic_veh2718_1113437527600,congested_traffic,2718,1113437527600,1113437532500,5,5,50
congested_traffic_veh2718_1113437528600,congested_traffic,2718,1113437528600,1113437533500,5,5,50
congested_traffic_veh2718_1113437529600,congested_traffic,2718,1113437529600,1113437534500,5,5,50
congested_traffic_veh2718_1113437530600,congested_traffic,2718,1113437530600,1113437535500,5,5,50
congested_traffic_veh2718_1113437531600,congested_traffic,2718,1113437531600,1113437536500,5,5,50
congested_traffic_veh2718_1113437532600,congested_traffic,2718,1113437532600,1113437537500,5,5,50
congested_traffic_veh2718_1113437533600,congested_traffic,2718,1113437533600,1113437538500,5,5,50
congested_traffic_veh2725_1113437515300,congested_traffic,2725,1113437515300,1113437520200,5,5,50
congested_traffic_veh2725_1113437516300,congested_traffic,2725,1113437516300,1113437521200,5,5,50
congested_traffic_veh2725_1113437517300,congested_traffic,2725,1113437517300,1113437522200,5,5,50
congested_traffic_veh2725_1113437518300,congested_traffic,2725,1113437518300,1113437523200,5,5,50
congested_traffic_veh2725_1113437519300,congested_traffic,2725,1113437519300,1113437524200,5,5,50
congested_traffic_veh2726_1113437521500,congested_traffic,2726,1113437521500,1113437526400,5,5,50
congested_traffic_veh2726_1113437522500,congested_traffic,2726,1113437522500,1113437527400,5,5,50
congested_traffic_veh2726_1113437523500,congested_traffic,2726,1113437523500,1113437528400,5,5,50
congested_traffic_veh2726_1113437524500,congested_traffic,2726,1113437524500,1113437529400,5,5,50
congested_traffic_veh2738_1113437605300,congested_traffic,2738,1113437605300,1113437610200,2,2,50
congested_traffic_veh2738_1113437606300,congested_traffic,2738,1113437606300,1113437611200,2,2,50
congested_traffic_veh2744_1113437525600,congested_traffic,2744,1113437525600,1113437530500,4,4,50
congested_traffic_veh2744_1113437526600,congested_traffic,2744,1113437526600,1113437531500,4,4,50
congested_traffic_veh2744_1113437527600,congested_traffic,2744,1113437527600,1113437532500,4,4,50
congested_traffic_veh2744_1113437528600,congested_traffic,2744,1113437528600,1113437533500,4,4,50
congested_traffic_veh2744_1113437529600,congested_traffic,2744,1113437529600,1113437534500,4,4,50
congested_traffic_veh2751_1113437608800,congested_traffic,2751,1113437608800,1113437613700,2,2,50
congested_traffic_veh2755_1113437586900,congested_traffic,2755,1113437586900,1113437591800,3,3,50
congested_traffic_veh2755_1113437587900,congested_traffic,2755,1113437587900,1113437592800,3,3,50
congested_traffic_veh2755_1113437588900,congested_traffic,2755,1113437588900,1113437593800,3,3,50
congested_traffic_veh2755_1113437589900,congested_traffic,2755,1113437589900,1113437594800,3,3,50
congested_traffic_veh2755_1113437590900,congested_traffic,2755,1113437590900,1113437595800,3,3,50
congested_traffic_veh2755_1113437591900,congested_traffic,2755,1113437591900,1113437596800,3,3,50
congested_traffic_veh2769_1113437522600,congested_traffic,2769,1113437522600,1113437527500,4,4,50
congested_traffic_veh2769_1113437523600,congested_traffic,2769,1113437523600,1113437528500,4,4,50
congested_traffic_veh2769_1113437524600,congested_traffic,2769,1113437524600,1113437529500,4,4,50
congested_traffic_veh2769_1113437525600,congested_traffic,2769,1113437525600,1113437530500,4,4,50
congested_traffic_veh2769_1113437526600,congested_traffic,2769,1113437526600,1113437531500,4,4,50
congested_traffic_veh2769_1113437527600,congested_traffic,2769,1113437527600,1113437532500,4,4,50
congested_traffic_veh2769_1113437528600,congested_traffic,2769,1113437528600,1113437533500,4,4,50
congested_traffic_veh2769_1113437529600,congested_traffic,2769,1113437529600,1113437534500,4,4,50
congested_traffic_veh2770_1113437541500,congested_traffic,2770,1113437541500,1113437546400,5,5,50
congested_traffic_veh2770_1113437542500,congested_traffic,2770,1113437542500,1113437547400,5,5,50
congested_traffic_veh2770_1113437543500,congested_traffic,2770,1113437543500,1113437548400,5,5,50
congested_traffic_veh2770_1113437544500,congested_traffic,2770,1113437544500,1113437549400,5,5,50
congested_traffic_veh2770_1113437545500,congested_traffic,2770,1113437545500,1113437550400,5,5,50
congested_traffic_veh2770_1113437546500,congested_traffic,2770,1113437546500,1113437551400,5,5,50
congested_traffic_veh2770_1113437547500,congested_traffic,2770,1113437547500,1113437552400,5,5,50
congested_traffic_veh2770_1113437548500,congested_traffic,2770,1113437548500,1113437553400,5,5,50
congested_traffic_veh2770_1113437549500,congested_traffic,2770,1113437549500,1113437554400,5,5,50
congested_traffic_veh2770_1113437550500,congested_traffic,2770,1113437550500,1113437555400,5,5,50
congested_traffic_veh2773_1113437591700,congested_traffic,2773,1113437591700,1113437596600,3,3,50
congested_traffic_veh2773_1113437592700,congested_traffic,2773,1113437592700,1113437597600,3,3,50
congested_traffic_veh2773_1113437593700,congested_traffic,2773,1113437593700,1113437598600,3,3,50
congested_traffic_veh2773_1113437594700,congested_traffic,2773,1113437594700,1113437599600,3,3,50
